product_id	description	price	stock
P832	Cat Toy	31.455	93
P833	Cat Bed	10.3575	18
P834	Cat Tree	71.595	37
P835	Cat Tree	11.775	38
P836	Cat Collar	66.045	41
P837	Cat Scratcher	6.24	0
P838	Cat Brush	36.78	34
P839	Cat Tree	61.62	63
P840	Cat Tree	29.805	45
P841	Cat Collar	29.2575	100
P842	Cat Food	38.235	90
P843	Cat Carrier	27.4275	88
P844	Cat Carrier	17.955	25
P845	Cat Carrier	74.61	3
P846	Cat Brush	15.18	51
P847	Cat Scratcher	5.8875	95
P848	Cat Brush	25.6725	9
P849	Cat Bed	52.1925	62
P850	Cat Toy	48.435	28
P851	Cat Toy	40.8	9
P852	Cat Carrier	64.95	29
P853	Cat Toy	68.5575	17
P854	Cat Treat	63.51	79
P855	Cat Litter Box	70.9125	43
P856	Cat Litter Box	21.0525	21
P857	Cat Tree	59.235	65
P858	Cat Litter Box	12.915	3
P859	Cat Toy	21.855	16
P860	Cat Brush	33.2025	70
P861	Cat Brush	44.76	8
P862	Cat Bed	57.4125	54
P863	Cat Brush	72.045	19
P864	Cat Tree	9.555	64
P865	Cat Litter Box	57.015	3
P866	Cat Bed	49.665	90
P867	Cat Collar	58.3425	24
P868	Cat Carrier	21.2025	64
P869	Cat Carrier	54.63	10
P870	Cat Carrier	53.895	41
P871	Cat Collar	42.795	37
P872	Cat Bed	68.3925	41
P873	Cat Collar	47.37	8
P874	Cat Scratcher	24.7875	98
P875	Cat Toy	23.04	67
P876	Cat Scratcher	70.5	28
P877	Cat Food	8.46	29
P878	Cat Food	42.36	34
P879	Cat Toy	58.95	18
P880	Cat Tree	33.6375	14
P881	Cat Litter Box	7.0425	58
P882	Cat Bed	19.38	72
P883	Cat Brush	41.1825	97
P884	Cat Food	42.7575	18
P885	Cat Carrier	28.2075	0
P886	Cat Brush	42.705	76
P887	Cat Toy	40.8825	88
P888	Cat Collar	46.7175	89
P889	Cat Collar	20.8875	72
P890	Cat Treat	61.035	50
P891	Cat Tree	36.5775	39
P892	Cat Litter Box	42.5475	91
P893	Cat Food	56.175	34
P894	Cat Scratcher	36.21	81
P895	Cat Toy	21.7125	93
P896	Cat Carrier	22.395	69
P897	Cat Litter Box	11.61	79
P898	Cat Food	71.01	4
P899	Cat Carrier	70.89	10
P900	Cat Bed	56.3625	42
P901	Cat Bed	13.02	45
P902	Cat Scratcher	34.695	82
P903	Cat Bed	63.3975	86
P904	Cat Collar	4.08	64
P905	Cat Bed	31.6125	4
P906	Cat Carrier	44.7375	56
P907	Cat Scratcher	48.165	4
P908	Cat Carrier	71.7375	33
P909	Cat Litter Box	71.58	85
P910	Cat Bed	37.005	68
P911	Cat Collar	28.5525	37
P912	Cat Bed	57.8925	70
P913	Cat Carrier	74.4225	20
P914	Cat Tree	34.2375	31
P915	Cat Brush	41.6625	57
P916	Cat Carrier	46.7925	82
P917	Cat Treat	31.53	8
P918	Cat Scratcher	17.295	9
P919	Cat Scratcher	52.1475	19
P920	Cat Carrier	8.1975	20
P921	Cat Toy	43.6875	20
P922	Cat Food	13.6575	99
P923	Cat Treat	14.7	40
P924	Cat Bed	25.185	82
P925	Cat Collar	7.095	8
P926	Cat Scratcher	6.195	87
P927	Cat Scratcher	36.5925	4
P928	Cat Treat	14.805	20
P929	Cat Scratcher	39.6675	49
P930	Cat Scratcher	13.02	40
P931	Cat Treat	34.965	4
P932	Cat Bed	5.8425	64
P933	Cat Brush	69.6	6
P934	Cat Toy	26.3775	27
P935	Cat Scratcher	38.9025	7
P936	Cat Litter Box	68.3625	62
P937	Cat Toy	10.4475	59
P938	Cat Toy	47.745	48
P939	Cat Carrier	24.675	54
P940	Cat Scratcher	24.6225	1
P941	Cat Brush	67.065	8
P942	Cat Brush	30.9825	73
P943	Cat Litter Box	62.4375	84
P944	Cat Treat	58.68	15
P945	Cat Litter Box	72.615	91
P946	Cat Tree	45.9975	73
P947	Cat Scratcher	58.8675	20
P948	Cat Treat	49.695	35
P949	Cat Collar	20.265	45
P950	Cat Scratcher	14.925	3
P951	Cat Treat	60.5475	84
P952	Cat Toy	14.8725	78
P953	Cat Treat	19.5075	37
P954	Cat Collar	10.395	88
P955	Cat Bed	16.965	61
P956	Cat Scratcher	21.9225	5
P957	Cat Collar	67.0575	55
P958	Cat Collar	61.4475	29
P959	Cat Litter Box	71.22	40
P960	Cat Tree	59.175	97
P961	Cat Scratcher	50.67	79
P962	Cat Collar	31.215	96
P963	Cat Bed	44.055	89
P964	Cat Toy	31.5525	19
P965	Cat Toy	43.3425	55
P966	Cat Collar	8.1975	30
P967	Cat Scratcher	15.69	90
P968	Cat Litter Box	56.55	89
P969	Cat Tree	42.7425	51
P970	Cat Bed	7.545	80
P971	Cat Treat	74.1975	58
P972	Cat Scratcher	57.015	32
P973	Cat Brush	73.05	79
P974	Cat Food	32.7075	39
P975	Cat Tree	61.6575	59
P976	Cat Treat	23.4075	7
P977	Cat Treat	27.9675	88
P978	Cat Treat	71.7375	71
P979	Cat Scratcher	73.995	26
P980	Cat Litter Box	44.28	29
P981	Cat Bed	63.6675	80
P982	Cat Scratcher	17.295	58
P983	Cat Bed	62.235	0
P984	Cat Brush	47.085	12
P985	Cat Collar	31.3725	66
P986	Cat Bed	19.3875	13
P987	Cat Toy	22.665	50
P988	Cat Brush	45.3225	98
P989	Cat Tree	30.2775	66
P990	Cat Brush	74.0025	18
P991	Cat Collar	35.595	73
P992	Cat Treat	51.9825	56
P993	Cat Food	24.6675	6
P994	Cat Scratcher	12.225	92
P995	Cat Food	40.23	39
P996	Cat Scratcher	25.89	72
P997	Cat Bed	54.75	43
P998	Cat Brush	13.7625	68
P999	Cat Scratcher	34.2075	26
P1000	Cat Collar	73.665	92
P1001	Cat Toy	72.75	43
P1002	Cat Carrier	63.84	30
P1003	Cat Carrier	70.8825	19
P1004	Cat Litter Box	26.9625	64
P1005	Cat Scratcher	27.3225	41
P1006	Cat Food	60.2025	9
P1007	Cat Treat	56.4375	6
P1008	Cat Carrier	20.28	48
P1009	Cat Litter Box	34.11	1
P1010	Cat Scratcher	58.7475	66
P1011	Cat Litter Box	46.6725	73
P1012	Cat Carrier	70.3575	15
P1013	Cat Bed	59.055	60
P1014	Cat Brush	13.02	37
P1015	Cat Litter Box	27.5775	86
P1016	Cat Carrier	72.1875	73
P1017	Cat Tree	52.155	27
P1018	Cat Collar	23.8875	47
P1019	Cat Bed	19.83	30
P1020	Cat Food	5.145	1
P1021	Cat Collar	66.735	35
P1022	Cat Treat	50.1075	67
P1023	Cat Toy	61.8225	34
P1024	Cat Food	57.285	31
P1025	Cat Litter Box	22.815	88
P1026	Cat Scratcher	9.4425	80
P1027	Cat Brush	68.58	58
P1028	Cat Litter Box	37.575	17
P1029	Cat Litter Box	31.545	47
P1030	Cat Tree	41.9175	76
P1031	Cat Tree	25.5525	91
P1032	Cat Toy	25.935	99
P1033	Cat Litter Box	60.69	67
P1034	Cat Bed	39.135	42
P1035	Cat Tree	67.725	34
P1036	Cat Brush	28.1625	44
P1037	Cat Tree	57.3525	66
P1038	Cat Tree	23.46	91
P1039	Cat Food	45.57	58
P1040	Cat Food	28.0125	80
P1041	Cat Bed	26.835	4
P1042	Cat Tree	63.06	1
P1043	Cat Litter Box	68.67	50
P1044	Cat Toy	71.1975	7
P1045	Cat Brush	49.9575	89
P1046	Cat Bed	29.715	62
P1047	Cat Litter Box	26.3175	28
P1048	Cat Litter Box	21.195	10
P1049	Cat Carrier	36.555	14
P1050	Cat Litter Box	17.1	73
P1051	Cat Carrier	13.8525	10
P1052	Cat Food	30.6075	29
P1053	Cat Food	64.26	24
P1054	Cat Toy	46.4025	35
P1055	Cat Scratcher	58.1625	15
P1056	Cat Tree	59.5425	99
P1057	Cat Litter Box	34.89	8
P1058	Cat Carrier	14.9175	27
P1059	Cat Litter Box	13.38	75
P1060	Cat Bed	68.7525	31
P1061	Cat Collar	45.7575	15
P1062	Cat Food	49.0275	40
P1063	Cat Brush	26.07	63
P1064	Cat Litter Box	44.1	84
P1065	Cat Food	30.99	51
P1066	Cat Scratcher	9.39	58
P1067	Cat Collar	23.8275	53
P1068	Cat Carrier	25.065	83
P1069	Cat Litter Box	36.0375	47
P1070	Cat Collar	14.1525	98
P1071	Cat Tree	30.0825	56
P1072	Cat Collar	32.8725	1
P1073	Cat Treat	53.925	49
P1074	Cat Treat	70.485	42
P1075	Cat Bed	42.885	28
P1076	Cat Food	43.8225	16
P1077	Cat Scratcher	60.18	57
P1078	Cat Toy	26.715	61
P1079	Cat Tree	37.29	47
P1080	Cat Litter Box	54.465	68
P1081	Cat Collar	36.78	36
P1082	Cat Food	55.4475	32
P1083	Cat Food	29.28	37
P1084	Cat Brush	18.96	2
P1085	Cat Litter Box	53.1525	23
P1086	Cat Brush	71.625	85
P1087	Cat Food	27.2475	32
P1088	Cat Bed	60.3225	43
P1089	Cat Food	32.61	30
P1090	Cat Treat	11.535	50
P1091	Cat Toy	63.7725	83
P1092	Cat Carrier	73.92	21
P1093	Cat Food	26.745	49
P1094	Cat Food	64.6575	70
P1095	Cat Toy	59.8575	29
P1096	Cat Food	73.155	96
P1097	Cat Toy	21.6225	85
P1098	Cat Bed	22.4625	8
P1099	Cat Litter Box	14.07	60
P1100	Cat Food	48.99	60
P1101	Cat Carrier	33.6075	54
P1102	Cat Bed	34.8825	49
P1103	Cat Treat	13.065	89
P1104	Cat Toy	57.015	6
P1105	Cat Collar	6.27	70
P1106	Cat Collar	50.835	99
P1107	Cat Treat	46.38	6
P1108	Cat Bed	20.64	20
P1109	Cat Bed	72.7575	85
P1110	Cat Collar	37.68	51
P1111	Cat Toy	55.32	6
P1112	Cat Scratcher	46.05	21
P1113	Cat Tree	57.1725	69
P1114	Cat Carrier	28.425	32
P1115	Cat Litter Box	17.0925	88
P1116	Cat Tree	24.48	81
P1117	Cat Carrier	6.975	89
P1118	Cat Litter Box	71.115	62
P1119	Cat Collar	57.4125	39
P1120	Cat Food	52.2675	79
P1121	Cat Litter Box	34.89	28
P1122	Cat Carrier	48.855	21
P1123	Cat Toy	16.3575	1
P1124	Cat Toy	33.765	96
P1125	Cat Toy	11.94	63
P1126	Cat Scratcher	4.035	66
P1127	Cat Scratcher	57.615	94
P1128	Cat Tree	14.9475	60
P1129	Cat Treat	74.49	72
P1130	Cat Tree	29.2875	7
P1131	Cat Bed	37.605	9
P1132	Cat Tree	52.8825	68
P1133	Cat Toy	29.145	2
P1134	Cat Bed	65.5275	37
P1135	Cat Tree	38.25	29
P1136	Cat Tree	15.3	61
P1137	Cat Collar	53.955	42
P1138	Cat Toy	55.74	81
P1139	Cat Treat	29.67	47
P1140	Cat Toy	42.045	99
P1141	Cat Litter Box	7.8975	3
P1142	Cat Bed	30.6525	91
P1143	Cat Scratcher	30.3	50
P1144	Cat Collar	29.8125	1
P1145	Cat Tree	6.6075	38
P1146	Cat Brush	70.695	64
P1147	Cat Brush	9.285	89
P1148	Cat Carrier	55.2375	95
P1149	Cat Carrier	20.3925	99
P1150	Cat Collar	71.58	31
P1151	Cat Toy	62.805	73
P1152	Cat Collar	31.9875	52
P1153	Cat Treat	43.875	49
P1154	Cat Toy	63.105	64
P1155	Cat Treat	38.46	27
P1156	Cat Bed	64.29	42
P1157	Cat Toy	51.0075	62
P1158	Cat Carrier	8.19	94
P1159	Cat Treat	60.2175	15
P1160	Cat Tree	24.5775	9
P1161	Cat Bed	12.99	91
P1162	Cat Litter Box	74.775	26
P1163	Cat Litter Box	7.5	14
P1164	Cat Carrier	36.2775	6
P1165	Cat Tree	62.67	90
P1166	Cat Tree	69.3375	44
P1167	Cat Toy	17.73	17
P1168	Cat Collar	19.9275	28
P1169	Cat Tree	7.83	65
P1170	Cat Carrier	49.9575	6
P1171	Cat Tree	49.815	92
P1172	Cat Treat	42.615	34
P1173	Cat Tree	12.735	1
P1174	Cat Bed	30.51	21
P1175	Cat Bed	56.115	10
P1176	Cat Tree	74.625	85
P1177	Cat Litter Box	39.7575	11
P1178	Cat Litter Box	5.9625	93
P1179	Cat Food	58.14	74
P1180	Cat Collar	50.31	1
P1181	Cat Brush	33.51	82
P1182	Cat Scratcher	30.57	8
P1183	Cat Treat	59.205	81
P1184	Cat Bed	40.875	97
P1185	Cat Treat	15.915	56
P1186	Cat Brush	34.41	52
P1187	Cat Toy	29.3475	73
P1188	Cat Food	68.4075	36
P1189	Cat Collar	69.945	55
P1190	Cat Treat	5.715	26
P1191	Cat Collar	45.99	3
P1192	Cat Carrier	4.065	98
P1193	Cat Bed	52.74	51
P1194	Cat Brush	49.86	52
P1195	Cat Litter Box	14.5425	4
P1196	Cat Food	3.8325	29
P1197	Cat Collar	31.2	44
P1198	Cat Scratcher	48.6375	48
P1199	Cat Litter Box	25.05	21
P1200	Cat Carrier	6.3975	75
P1201	Cat Bed	59.4375	31
P1202	Cat Bed	73.65	79
P1203	Cat Tree	51.57	35
P1204	Cat Food	9.2475	45
P1205	Cat Toy	5.6775	56
P1206	Cat Treat	6.525	27
P1207	Cat Collar	27.6675	4
P1208	Cat Treat	43.5225	21
P1209	Cat Brush	45.7875	0
P1210	Cat Litter Box	34.455	37
P1211	Cat Toy	22.68	12
P1212	Cat Treat	23.46	72
P1213	Cat Litter Box	26.1975	42
P1214	Cat Brush	44.5875	94
P1215	Cat Litter Box	71.235	39
P1216	Cat Treat	12.5925	39
P1217	Cat Tree	24.6675	44
P1218	Cat Bed	35.1675	50
P1219	Cat Litter Box	11.385	79
P1220	Cat Bed	25.56	54
P1221	Cat Tree	6.39	85
P1222	Cat Brush	40.0725	25
P1223	Cat Litter Box	22.44	89
P1224	Cat Toy	65.7675	84
P1225	Cat Litter Box	62.385	36
P1226	Cat Treat	42.54	97
P1227	Cat Litter Box	67.9425	58
P1228	Cat Scratcher	73.935	30
P1229	Cat Treat	28.995	96
P1230	Cat Bed	41.6325	74
P1231	Cat Collar	68.1675	78
P1232	Cat Bed	38.505	66
P1233	Cat Collar	46.35	72
P1234	Cat Bed	21.1425	12
P1235	Cat Tree	54.0075	85
P1236	Cat Litter Box	57.075	40
P1237	Cat Toy	23.97	99
P1238	Cat Carrier	53.19	31
P1239	Cat Carrier	28.3725	92
P1240	Cat Carrier	37.7025	25
P1241	Cat Food	52.41	18
P1242	Cat Carrier	29.8425	41
P1243	Cat Food	21.825	41
P1244	Cat Scratcher	34.1775	19
P1245	Cat Litter Box	19.7475	52
P1246	Cat Brush	27.0825	89
P1247	Cat Scratcher	10.4625	94
P1248	Cat Tree	52.44	21
P1249	Cat Treat	74.67	15
P1250	Cat Brush	32.3925	77
P1251	Cat Food	57.285	62
P1252	Cat Litter Box	33.915	16
P1253	Cat Food	27.1725	28
P1254	Cat Litter Box	34.68	0
P1255	Cat Food	62.535	42
P1256	Cat Litter Box	58.68	7
P1257	Cat Brush	24.6525	58
P1258	Cat Tree	72.825	49
P1259	Cat Litter Box	21.3975	8
P1260	Cat Tree	27.06	61
P1261	Cat Litter Box	8.8125	86
P1262	Cat Tree	22.35	8
P1263	Cat Scratcher	32.16	96
P1264	Cat Tree	41.6925	44
P1265	Cat Tree	11.3775	60
P1266	Cat Tree	56.25	19
P1267	Cat Bed	70.7625	92
P1268	Cat Bed	8.6475	62
P1269	Cat Litter Box	71.325	22
P1270	Cat Litter Box	6.0075	99
P1271	Cat Toy	20.1675	9
P1272	Cat Bed	61.05	46
P1273	Cat Scratcher	44.6175	70
P1274	Cat Food	62.6625	15
P1275	Cat Food	46.4475	24
P1276	Cat Litter Box	73.41	52
P1277	Cat Collar	61.3125	83
P1278	Cat Brush	26.82	48
P1279	Cat Scratcher	39.5325	99
P1280	Cat Collar	62.4825	18
P1281	Cat Brush	68.925	15
P1282	Cat Toy	73.5975	61
P1283	Cat Food	23.535	16
P1284	Cat Brush	34.455	55
P1285	Cat Treat	66.1725	34
P1286	Cat Bed	74.6625	15
P1287	Cat Litter Box	66.66	66
P1288	Cat Toy	50.58	22
P1289	Cat Bed	61.74	56
P1290	Cat Brush	62.5725	39
P1291	Cat Tree	7.56	3
P1292	Cat Brush	12.1725	62
P1293	Cat Scratcher	22.3125	24
P1294	Cat Brush	8.565	77
P1295	Cat Treat	28.2	56
P1296	Cat Collar	23.2425	77
P1297	Cat Tree	41.1225	73
P1298	Cat Tree	48.4575	43
P1299	Cat Tree	53.265	8
P1300	Cat Food	59.52	62
P1301	Cat Litter Box	74.4075	32
P1302	Cat Litter Box	69.6375	1
P1303	Cat Brush	20.325	23
P1304	Cat Bed	16.95	39
P1305	Cat Litter Box	40.1475	64
P1306	Cat Litter Box	4.74	14
P1307	Cat Carrier	52.815	99
P1308	Cat Toy	9.015	3
P1309	Cat Brush	15.495	53
P1310	Cat Toy	37.875	0
P1311	Cat Scratcher	25.3575	82
P1312	Cat Treat	50.8275	85
P1313	Cat Treat	44.3325	24
P1314	Cat Toy	59.355	52
P1315	Cat Tree	73.9575	38
P1316	Cat Tree	33.8325	12
P1317	Cat Tree	65.1825	4
P1318	Cat Brush	33.54	69
P1319	Cat Scratcher	14.085	14
P1320	Cat Scratcher	6.7425	78
P1321	Cat Tree	12.2775	67
P1322	Cat Bed	70.275	72
P1323	Cat Tree	39.12	12
P1324	Cat Bed	51.45	79
P1325	Cat Tree	25.9425	9
P1326	Cat Litter Box	65.8875	30
P1327	Cat Carrier	6.765	53
P1328	Cat Tree	52.035	81
P1329	Cat Collar	72.735	55
P1330	Cat Litter Box	20.01	99
P1331	Cat Bed	6.945	51
P1332	Cat Collar	36.465	42
P1333	Cat Litter Box	29.7375	19
P1334	Cat Food	33.9375	52
P1335	Cat Bed	24.93	11
P1336	Cat Scratcher	5.0925	18
P1337	Cat Scratcher	30.8025	76
P1338	Cat Brush	56.1975	45
P1339	Cat Treat	19.29	64
P1340	Cat Toy	58.4475	55
P1341	Cat Collar	25.8525	25
P1342	Cat Collar	26.415	91
P1343	Cat Collar	47.6925	54
P1344	Cat Food	22.77	11
P1345	Cat Scratcher	70.47	48
P1346	Cat Food	12.51	4
P1347	Cat Collar	43.8075	23
P1348	Cat Bed	25.3725	8
P1349	Cat Scratcher	5.955	14
P1350	Cat Carrier	52.6125	81
P1351	Cat Toy	15.3675	43
P1352	Cat Bed	15.33	78
P1353	Cat Brush	70.4025	16
P1354	Cat Scratcher	69.0975	73
P1355	Cat Carrier	57.57	99
P1356	Cat Treat	62.55	31
P1357	Cat Food	7.9575	94
P1358	Cat Tree	14.8275	6
P1359	Cat Tree	64.5525	64
P1360	Cat Food	36.96	71
P1361	Cat Carrier	65.4825	6
P1362	Cat Collar	48.12	100
P1363	Cat Collar	25.9575	80
P1364	Cat Treat	57.75	21
P1365	Cat Food	69.525	94
P1366	Cat Scratcher	18.285	79
P1367	Cat Litter Box	25.485	9
P1368	Cat Toy	72.8175	21
P1369	Cat Brush	43.9125	39
P1370	Cat Bed	9.3375	29
P1371	Cat Brush	14.7675	80
P1372	Cat Litter Box	72.0675	70
P1373	Cat Treat	8.1975	39
P1374	Cat Food	4.4325	44
P1375	Cat Collar	62.4225	50
P1376	Cat Collar	25.065	2
P1377	Cat Carrier	35.835	41
P1378	Cat Carrier	21.585	42
P1379	Cat Scratcher	63.69	26
P1380	Cat Food	73.5075	70
P1381	Cat Tree	66.3525	12
P1382	Cat Bed	46.065	40
P1383	Cat Scratcher	68.595	36
P1384	Cat Treat	39.99	95
P1385	Cat Collar	68.475	64
P1386	Cat Tree	32.445	38
P1387	Cat Collar	17.0175	94
P1388	Cat Food	28.365	8
P1389	Cat Tree	71.505	98
P1390	Cat Brush	69.465	69
P1391	Cat Carrier	38.8425	40
P1392	Cat Collar	42.0525	93
P1393	Cat Bed	28.1325	34
P1394	Cat Brush	55.845	83
P1395	Cat Toy	12.8625	80
P1396	Cat Collar	41.76	84
P1397	Cat Litter Box	59.79	94
P1398	Cat Tree	34.9125	11
P1399	Cat Collar	36.4125	30
P1400	Cat Food	14.25	59
P1401	Cat Food	55.98	73
P1402	Cat Carrier	55.95	72
P1403	Cat Tree	40.7775	5
P1404	Cat Carrier	64.4625	38
P1405	Cat Tree	67.38	25
P1406	Cat Tree	23.5575	73
P1407	Cat Brush	24.1275	74
P1408	Cat Scratcher	10.395	28
P1409	Cat Bed	12.5025	9
P1410	Cat Food	34.71	95
P1411	Cat Brush	52.5225	69
P1412	Cat Litter Box	50.46	2
P1413	Cat Treat	69.39	97
P1414	Cat Carrier	13.4175	10
P1415	Cat Scratcher	29.94	83
P1416	Cat Bed	7.4925	44
P1417	Cat Collar	48.735	80
P1418	Cat Litter Box	57.5925	43
P1419	Cat Food	48.9825	35
P1420	Cat Bed	21.4725	44
P1421	Cat Treat	20.1525	79
P1422	Cat Collar	74.415	18
P1423	Cat Scratcher	22.2825	77
P1424	Cat Carrier	69.6075	32
P1425	Cat Treat	14.9625	37
P1426	Cat Brush	30.6975	99
P1427	Cat Litter Box	69.525	60
P1428	Cat Treat	53.9175	81
P1429	Cat Litter Box	42.4425	94
P1430	Cat Scratcher	12.555	47
P1431	Cat Food	22.86	89
P1432	Cat Toy	61.62	31
P1433	Cat Treat	69.315	39
P1434	Cat Treat	4.32	55
P1435	Cat Toy	47.13	91
P1436	Cat Toy	42.33	82
P1437	Cat Treat	15.195	76
P1438	Cat Scratcher	60.4725	95
P1439	Cat Food	24.7275	99
P1440	Cat Litter Box	43.6725	22
P1441	Cat Treat	37.365	65
P1442	Cat Carrier	14.7825	93
P1443	Cat Scratcher	50.805	26
P1444	Cat Treat	12.585	51
P1445	Cat Brush	10.2	74
P1446	Cat Treat	60.9975	20
P1447	Cat Collar	31.1175	46
P1448	Cat Food	40.6725	33
P1449	Cat Collar	33.0225	26
P1450	Cat Toy	25.41	20
P1451	Cat Litter Box	21.9675	68
P1452	Cat Toy	10.41	86
P1453	Cat Treat	73.335	3
P1454	Cat Brush	59.895	34
P1455	Cat Toy	17.985	56
P1456	Cat Tree	39.8625	0
P1457	Cat Litter Box	7.095	85
P1458	Cat Brush	45.8325	8
P1459	Cat Tree	23.4525	88
P1460	Cat Treat	66.7125	94
P1461	Cat Treat	74.835	71
P1462	Cat Toy	15.51	17
P1463	Cat Toy	38.955	62
P1464	Cat Toy	57.555	11
P1465	Cat Brush	31.635	80
P1466	Cat Tree	31.875	91
P1467	Cat Bed	15.5175	35
P1468	Cat Bed	60.7425	50
P1469	Cat Brush	14.43	4
P1470	Cat Collar	28.755	16
P1471	Cat Toy	13.125	88
P1472	Cat Food	25.53	68
P1473	Cat Food	55.4775	81
P1474	Cat Litter Box	30.8325	47
P1475	Cat Toy	16.335	17
P1476	Cat Scratcher	34.8375	88
P1477	Cat Bed	62.475	9
P1478	Cat Tree	30.465	34
P1479	Cat Bed	53.265	3
P1480	Cat Collar	58.5225	100
P1481	Cat Carrier	59.1825	60
P1482	Cat Collar	61.695	82
P1483	Cat Bed	41.1525	79
P1484	Cat Food	12.675	84
P1485	Cat Tree	61.7325	42
P1486	Cat Food	35.55	26
P1487	Cat Collar	29.85	22
P1488	Cat Toy	29.5575	35
P1489	Cat Brush	73.2975	44
P1490	Cat Litter Box	7.965	85
P1491	Cat Food	28.8075	58
P1492	Cat Bed	37.485	100
P1493	Cat Litter Box	69.57	56
P1494	Cat Food	13.29	86
P1495	Cat Bed	70.395	98
P1496	Cat Treat	74.295	0
P1497	Cat Food	61.71	47
P1498	Cat Carrier	65.85	99
P1499	Cat Carrier	5.79	25
P1500	Cat Food	25.215	42
P1501	Cat Scratcher	68.445	92
P1502	Cat Collar	48.8925	64
P1503	Cat Carrier	67.8375	92
P1504	Cat Food	47.715	48
P1505	Cat Toy	50.805	46
P1506	Cat Scratcher	49.92	86
P1507	Cat Brush	38.22	17
P1508	Cat Treat	5.7975	69
P1509	Cat Treat	11.3175	96
P1510	Cat Tree	31.365	30
P1511	Cat Treat	39.6525	49
P1512	Cat Scratcher	40.275	75
P1513	Cat Collar	32.8725	75
P1514	Cat Food	68.46	50
P1515	Cat Litter Box	8.865	86
P1516	Cat Bed	43.02	74
P1517	Cat Collar	9.3675	78
P1518	Cat Carrier	4.5225	63
P1519	Cat Bed	38.5875	46
P1520	Cat Food	21.945	96
P1521	Cat Scratcher	64.6425	67
P1522	Cat Scratcher	32.625	32
P1523	Cat Treat	30.0225	23
P1524	Cat Brush	58.1475	51
P1525	Cat Treat	12.7275	13
P1526	Cat Bed	45.9	18
P1527	Cat Bed	14.4825	73
P1528	Cat Toy	67.3275	27
P1529	Cat Scratcher	30.2175	76
P1530	Cat Treat	56.9925	75
P1531	Cat Brush	10.5525	93
P1532	Cat Litter Box	50.1075	33
P1533	Cat Food	51.8925	95
P1534	Cat Food	52.125	12
P1535	Cat Brush	16.0575	28
P1536	Cat Litter Box	58.875	13
P1537	Cat Brush	27.645	100
P1538	Cat Brush	62.535	72
P1539	Cat Collar	46.17	23
P1540	Cat Food	64.5825	16
P1541	Cat Brush	53.1075	76
P1542	Cat Tree	12.9	83
P1543	Cat Brush	45.4425	53
P1544	Cat Tree	28.815	15
P1545	Cat Bed	46.53	14
P1546	Cat Collar	73.2	26
P1547	Cat Collar	25.2075	30
P1548	Cat Food	41.64	7
P1549	Cat Bed	68.2425	16
P1550	Cat Scratcher	42.4425	7
P1551	Cat Brush	21.57	54
P1552	Cat Food	46.8375	41
P1553	Cat Treat	38.49	1
P1554	Cat Food	27.2925	59
P1555	Cat Carrier	33.765	80
P1556	Cat Treat	7.9125	27
P1557	Cat Carrier	12.495	25
P1558	Cat Litter Box	5.445	24
P1559	Cat Brush	23.9775	32
P1560	Cat Tree	37.1325	9
P1561	Cat Collar	43.5075	24
P1562	Cat Collar	72.15	10
P1563	Cat Litter Box	21.795	64
P1564	Cat Collar	56.715	77
P1565	Cat Treat	7.305	3
P1566	Cat Tree	40.665	72
P1567	Cat Bed	35.145	59
P1568	Cat Brush	42.4275	55
P1569	Cat Food	28.695	78
P1570	Cat Tree	4.995	18
P1571	Cat Scratcher	40.9875	6
P1572	Cat Treat	23.535	75
P1573	Cat Treat	47.835	23
P1574	Cat Collar	25.125	56
P1575	Cat Brush	53.655	28
P1576	Cat Scratcher	55.17	68
P1577	Cat Carrier	5.8425	61
P1578	Cat Toy	31.1775	36
P1579	Cat Brush	41.1525	31
P1580	Cat Collar	33.0525	9
P1581	Cat Scratcher	45.81	41
P1582	Cat Tree	41.3325	45
P1583	Cat Tree	74.325	76
P1584	Cat Bed	57.1875	78
P1585	Cat Toy	49.245	48
P1586	Cat Toy	70.155	14
P1587	Cat Bed	28.6275	75
P1588	Cat Litter Box	47.835	21
P1589	Cat Carrier	34.065	65
P1590	Cat Bed	11.745	2
P1591	Cat Toy	7.86	38
P1592	Cat Carrier	55.6125	40
P1593	Cat Collar	43.2075	55
P1594	Cat Collar	14.3625	58
P1595	Cat Carrier	24.855	85
P1596	Cat Carrier	53.6325	78
P1597	Cat Tree	28.215	61
P1598	Cat Litter Box	50.6175	50
P1599	Cat Bed	30.2775	88
P1600	Cat Brush	62.1075	0
P1601	Cat Brush	17.0925	79
P1602	Cat Toy	61.71	68
P1603	Cat Toy	13.1175	11
P1604	Cat Bed	7.155	69
P1605	Cat Carrier	59.82	16
P1606	Cat Litter Box	28.665	18
P1607	Cat Brush	27.825	7
P1608	Cat Collar	33.51	76
P1609	Cat Tree	62.3475	6
P1610	Cat Treat	8.1	99
P1611	Cat Food	57.66	69
P1612	Cat Collar	38.565	27
P1613	Cat Brush	19.845	68
P1614	Cat Carrier	14.4075	0
P1615	Cat Carrier	72.0075	96
P1616	Cat Scratcher	66.465	74
P1617	Cat Collar	10.155	62
P1618	Cat Litter Box	29.4825	47
P1619	Cat Tree	70.395	55
P1620	Cat Litter Box	41.0175	93
P1621	Cat Toy	11.2575	76
P1622	Cat Bed	41.2575	56
P1623	Cat Treat	62.985	9
